,Latent Variable,,,,,,
,,,,,,,
,,,,,,,
,Latent Variable,,,,,,
,,,,,,,
,Case ID,Attitude Toward Local Brand (ATLB),Consumer Ethnocentrism (CET),Gov. Buy Local Campaign Effectiveness  (PBLCE),Local Fashion Brand Love (LFBL),Perceived Price Fairness (PPF),Perceived Product Quality (PPQ)
,28,-0.346682795369344,0.456576710112539,-0.159558316901167,0.695253273620121,0.976640787305013,-0.0873584577692337
,29,1.50658671659615,0.65800702291715,1.33008318867797,0.700213484571128,0.600864987493511,0.192178451941975
,30,-0.123636192013264,0.947188502037399,0.0681065685960049,-0.123198403091304,0.888950334153923,0.200621743070053
,31,-0.109629921924566,0.450809282629171,-0.159558316901167,0.421431171416497,0.979690044165128,1.23700072472545
,32,-2.54697599969107,-0.335551211525644,-1.34868335451653,0.145663488161312,0.772939231666186,0.281150017714474
,33,-0.917141666699432,0.678211104081403,-1.45016363010147,0.995465625566996,0.705954943132474,0.212938650172256
,34,1.50658671659615,-0.336066331457729,1.33008318867797,-0.936647956386049,-0.553807747508383,-1.32485535874378
,35,-1.40486510805991,-0.320657367783032,0.78629358517116,0.721643523363372,0.685248778515096,0.476617958155727
,36,0.421284848592099,0.610117257355483,0.757632114544418,0.738706578107191,0.775988488526301,0.834008244854117
,37,0.419703124003344,1.4540986247761,0.68478053207782,1.57334718908811,1.61674651229944,1.54461501871336
,38,1.50658671659615,0.693104947824015,-0.732009391034719,0.74993530142568,0.618264489981384,0.684142497585811
,39,0.726882909149344,0.947188502037399,0.743341183647423,1.03780582847368,0.888950334153923,-0.43008986105677
,40,1.50658671659615,0.383262197477786,0.757632114544418,-0.0706568847108686,0.420918853332176,-0.178442640744103
,41,-0.346682795369344,0.394250290869988,-0.159558316901167,0.445875840108187,1.04362507583873,0.0975535743415707
,42,0.154248777053143,0.63734575169117,0.112296680435861,0.990505414615988,0.691604697504716,0.94050461952287
,43,-0.109629921924566,-1.2251614071836,-2.5378083921319,-0.084705309555241,-0.903754182751539,-0.644931586533267
,44,-1.19463806014806,-0.36594359045576,-0.804860973501317,0.154990683160745,0.0545482293704086,0.376528203597909
,45,-0.109629921924566,-0.112659831868715,-1.89247295802334,0.454683160429813,0.315828897693214,-0.178442640744103
,46,-0.0814124211875842,1.4540986247761,1.04385765161119,1.00427294588862,1.61674651229944,1.54461501871336
,47,1.50658671659615,0.630778528581464,0.384231286605642,0.426391382367505,0.685248778515096,1.04884997033061
,48,-0.109629921924566,-0.0924557507044618,-0.445816631476351,1.04276603942468,0.420918853332176,0.684142497585811
,49,-0.890615647563311,0.140166736656604,-0.145267386004173,1.57334718908811,0.772939231666186,1.30901309500658
,50,-0.12235427382132,0.615884684838851,1.04385765161119,0.742553687477809,0.772939231666186,0.776915066097216
,51,-1.16781223461513,-0.373310609191805,-0.159558316901167,0.171533863226756,0.0387871345310541,-0.0979143660996817
